action,center_ch1,center_error_to_target,center_ival,ch1,ch1_max,ch1_mean,ch1_min,ch1_ptp,ch1_std,ch2,ch2_max,ch2_mean,ch2_min,ch2_ptp,drop_from_baseline,elapsed_s,error_to_target,i_gain,index,ival,ival_drift,ival_end,ival_saturated,ival_start,local_drop,max_abs_delta_ch1,minus_ch1,minus_delta_ch1,n,ok,out2_saturated,p,periodic_or_large,phase,platform_like,plus_ch1,plus_delta_ch1,probe_inconclusive,probe_min_ch1_change,probe_point,readback_i,readback_ival,readback_p,reason,requested_i,requested_ival,requested_p,selected_direction,selected_start,selected_step,selected_stop_limit,setting,t_s,target_crossings,target_error_mean,too_deep
,,,,0.1153564453125,,,,,,0.0562744140625,,,,,,40.209681272506714,,-10.000527898530768,1,0.0565185546875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,0.5659420490264893,,,
,,,,0.0950927734375,,,,,,0.0574951171875,,,,,,40.784199714660645,,-10.000527898530768,2,0.0574951171875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,1.14046049118042,,,
,,,,0.095458984375,,,,,,0.0579833984375,,,,,,41.33045792579651,,-10.000527898530768,3,0.058349609375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,1.6867187023162842,,,
,,,,0.09814453125,,,,,,0.0621337890625,,,,,,41.90510177612305,,-10.000527898530768,4,0.0635986328125,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,2.2613625526428223,,,
,,,,0.097412109375,,,,,,0.0643310546875,,,,,,42.46717357635498,,-10.000527898530768,5,0.064208984375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,2.823434352874756,,,
,,,,0.095703125,,,,,,0.0623779296875,,,,,,43.03055548667908,,-10.000527898530768,6,0.061279296875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,3.3868162631988525,,,
,,,,0.1121826171875,,,,,,0.058837890625,,,,,,43.591618061065674,,-10.000527898530768,7,0.05908203125,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-10.0,3.947878837585449,,,
,,,,,0.1153564453125,0.1004486083984375,0.09423828125,0.0211181640625,0.007819277088891435,,0.0643310546875,0.059722900390625,0.0562744140625,0.008056640625,,43.591618061065674,,,,,0.0010986328125,0.05908203125,False,0.0579833984375,,,,,8,True,False,,False,i_test_summary,False,,,,,,-10.000527898530768,,,,-10.0,,,,,,,-10.0,,3,-0.0055999755859375,False
,,,,0.109130859375,,,,,,0.0596923828125,,,,,,44.21723556518555,,-49.99800747417374,0,0.057373046875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,0.0,,,
,,,,0.1036376953125,,,,,,0.056640625,,,,,,44.774115324020386,,-49.99800747417374,1,0.0574951171875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,0.5568797588348389,,,
,,,,0.1077880859375,,,,,,0.056640625,,,,,,45.34984087944031,,-49.99800747417374,2,0.0572509765625,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,1.1326053142547607,,,
,,,,0.0950927734375,,,,,,0.057861328125,,,,,,45.89614987373352,,-49.99800747417374,3,0.0579833984375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,1.6789143085479736,,,
